X,Y
77.296555,14.457207
77.315177,14.457207
77.546296,14.940217
77.333799,14.457207
77.352421,14.457207
77.371043,14.457207
77.389665,14.457207
77.408287,14.457207
77.426909,14.457207
77.445531,14.457207
77.464153,14.457207
77.482775,14.457207
77.5,14.457207
77.712963,14.922101
77.731481,14.922101
77.749999,14.922101
77.509259,14.940217
77.527778,14.940217
77.564815,14.940217
77.583333,14.940217
77.601852,14.940217
77.62037,14.940217
77.638889,14.940217
77.657407,14.940217
77.675926,14.940217
77.694444,14.940217
77.712963,14.940217
77.731481,14.940217
77.749999,14.940217
77.509259,14.958333
77.527778,14.958333
77.546296,14.958333
77.564815,14.958333
77.583333,14.958333
77.601852,14.958333
77.62037,14.958333
77.564815,14.421169
77.583333,14.421169
77.601852,14.421169
77.62037,14.421169
77.638889,14.421169
77.657407,14.421169
77.675926,14.421169
77.694444,14.421169
77.712963,14.421169
77.731481,14.421169
77.749999,14.421169
77.509259,14.439189
77.527778,14.439189
77.546296,14.439189
77.564815,14.439189
77.583333,14.439189
77.601852,14.439189
77.62037,14.439189
77.638889,14.439189
77.657407,14.439189
77.675926,14.439189
77.694444,14.439189
77.712963,14.439189
77.731481,14.439189
77.259311,14.475225
77.277933,14.475225
77.296555,14.475225
77.315177,14.475225
77.333799,14.475225
77.352421,14.475225
77.371043,14.475225
77.389665,14.475225
77.408287,14.475225
77.426909,14.475225
77.445531,14.475225
77.464153,14.475225
77.482775,14.475225
77.5,14.475225
77.259311,14.493242
77.277933,14.493242
77.296555,14.493242
77.315177,14.493242
77.333799,14.493242
77.352421,14.493242
77.371043,14.493242
77.389665,14.493242
77.408287,14.493242
77.638889,14.958333
77.657407,14.958333
77.675926,14.958333
77.694444,14.958333
77.712963,14.958333
77.731481,14.958333
77.749999,14.958333
77.509259,14.976449
77.527778,14.976449
77.546296,14.976449
77.564815,14.976449
77.583333,14.976449
77.601852,14.976449
77.62037,14.976449
77.638889,14.976449
77.657407,14.976449
77.675926,14.976449
77.694444,14.976449
77.712963,14.976449
77.731481,14.976449
77.749999,14.976449
77.509259,14.994565
77.527778,14.994565
77.546296,14.994565
77.749999,14.439189
77.509259,14.457207
77.527778,14.457207
77.546296,14.457207
77.564815,14.457207
77.583333,14.457207
77.601852,14.457207
77.62037,14.457207
77.638889,14.457207
77.657407,14.457207
77.675926,14.457207
77.694444,14.457207
77.712963,14.457207
77.731481,14.457207
77.749999,14.457207
77.509259,14.475225
77.527778,14.475225
77.546296,14.475225
77.564815,14.475225
77.583333,14.475225
77.601852,14.475225
77.62037,14.475225
77.638889,14.475225
77.426909,14.493242
77.445531,14.493242
77.464153,14.493242
77.482775,14.493242
77.5,14.493242
77.564815,14.994565
77.583333,14.994565
77.601852,14.994565
77.62037,14.994565
77.638889,14.994565
77.657407,14.994565
77.675926,14.994565
77.694444,14.994565
77.712963,14.994565
77.731481,14.994565
77.749999,14.994565
77.509259,14.509058
77.527778,14.509058
77.546296,14.509058
77.564815,14.509058
77.583333,14.509058
77.601852,14.509058
77.62037,14.509058
77.638889,14.509058
77.657407,14.509058
77.675926,14.509058
77.694444,14.509058
77.712963,14.509058
77.157407,14.653153
77.175926,14.653153
77.194444,14.653153
77.212963,14.653153
77.231481,14.653153
77.25,14.653153
77.009259,14.671171
77.027778,14.671171
77.046296,14.671171
77.064815,14.671171
77.083333,14.671171
77.101852,14.671171
77.12037,14.671171
77.138889,14.671171
77.157407,14.671171
77.175926,14.671171
77.194444,14.671171
77.212963,14.671171
77.231481,14.671171
77.25,14.671171
77.009259,14.689189
77.027778,14.689189
77.046296,14.689189
77.231481,14.117117
77.25,14.117117
77.009259,14.135233
77.027778,14.135233
77.046296,14.135233
77.064815,14.135233
77.083333,14.135233
77.101852,14.135233
77.12037,14.135233
77.138889,14.135233
77.157407,14.135233
77.175926,14.135233
77.194444,14.135233
77.212963,14.135233
77.231481,14.135233
77.25,14.135233
77.009259,14.153153
77.027778,14.153153
77.046296,14.153153
77.064815,14.153153
77.083333,14.153153
77.101852,14.153153
77.12037,14.153153
77.138889,14.153153
77.426909,14.599638
77.445531,14.599638
77.464153,14.599638
77.482775,14.599638
77.5,14.599638
77.259311,14.617754
77.277933,14.617754
77.296555,14.617754
77.315177,14.617754
77.333799,14.617754
77.352421,14.617754
77.371043,14.617754
77.389665,14.617754
77.408287,14.617754
77.426909,14.617754
77.445531,14.617754
77.464153,14.617754
77.482775,14.617754
77.5,14.617754
77.259311,14.63587
77.277933,14.63587
77.296555,14.63587
77.315177,14.63587
77.333799,14.63587
77.064815,14.689189
77.083333,14.689189
77.101852,14.689189
77.12037,14.689189
77.138889,14.689189
77.157407,14.689189
77.175926,14.689189
77.194444,14.689189
77.212963,14.689189
77.231481,14.689189
77.25,14.689189
77.009259,14.707207
77.027778,14.707207
77.046296,14.707207
77.064815,14.707207
77.083333,14.707207
77.101852,14.707207
77.12037,14.707207
77.138889,14.707207
77.157407,14.707207
77.175926,14.707207
77.194444,14.707207
77.212963,14.707207
77.157407,14.153153
77.175926,14.153153
77.194444,14.153153
77.212963,14.153153
77.231481,14.153153
77.25,14.153153
77.009259,14.171169
77.027778,14.171169
77.046296,14.171169
77.064815,14.171169
77.083333,14.171169
77.101852,14.171169
77.12037,14.171169
77.138889,14.171169
77.157407,14.171169
77.175926,14.171169
77.194444,14.171169
77.212963,14.171169
77.231481,14.171169
77.25,14.171169
77.009259,14.189189
77.027778,14.189189
77.046296,14.189189
77.064815,14.189189
77.352421,14.63587
77.371043,14.63587
77.389665,14.63587
77.408287,14.63587
77.426909,14.63587
77.445531,14.63587
77.464153,14.63587
77.482775,14.63587
77.5,14.63587
77.259311,14.653985
77.277933,14.653985
77.296555,14.653985
77.315177,14.653985
77.333799,14.653985
77.352421,14.653985
77.371043,14.653985
77.389665,14.653985
77.408287,14.653985
77.426909,14.653985
77.445531,14.653985
77.464153,14.653985
77.482775,14.653985
77.5,14.653985
77.259311,14.672101
77.231481,14.707207
77.25,14.707207
77.009259,14.725225
77.027778,14.725225
77.046296,14.725225
77.064815,14.725225
77.083333,14.725225
77.101852,14.725225
77.12037,14.725225
77.138889,14.725225
77.157407,14.725225
77.175926,14.725225
77.194444,14.725225
77.212963,14.725225
77.231481,14.725225
77.25,14.725225
77.009259,14.743243
77.027778,14.743243
77.046296,14.743243
77.064815,14.743243
77.083333,14.743243
77.101852,14.743243
77.12037,14.743243
77.083333,14.189189
77.101852,14.189189
77.12037,14.189189
77.138889,14.189189
77.157407,14.189189
77.175926,14.189189
77.194444,14.189189
77.212963,14.189189
77.231481,14.189189
77.25,14.189189
77.009259,14.207207
77.027778,14.207207
77.046296,14.207207
77.064815,14.207207
77.083333,14.207207
77.101852,14.207207
77.12037,14.207207
77.138889,14.207207
77.157407,14.207207
77.175926,14.207207
77.194444,14.207207
77.212963,14.207207
77.231481,14.207207
77.25,14.207207
77.277933,14.672101
77.296555,14.672101
77.315177,14.672101
77.333799,14.672101
77.352421,14.672101
77.371043,14.672101
77.389665,14.672101
77.408287,14.672101
77.426909,14.672101
77.445531,14.672101
77.464153,14.672101
77.482775,14.672101
77.5,14.672101
77.259311,14.690217
77.277933,14.690217
77.296555,14.690217
77.315177,14.690217
77.333799,14.690217
77.352421,14.690217
77.371043,14.690217
77.389665,14.690217
77.408287,14.690217
77.426909,14.690217
77.445531,14.690217
77.194444,14.777174
77.212963,14.777174
77.231481,14.777174
77.25,14.777174
77.009259,14.79529
77.138889,14.743243
77.157407,14.743243
77.175926,14.743243
77.194444,14.743243
77.212963,14.743243
77.231481,14.743243
77.25,14.743243
77.009259,14.259009
77.027778,14.259009
77.046296,14.259009
77.064815,14.259009
77.083333,14.259009
77.101852,14.259009
77.12037,14.259009
77.138889,14.259009
77.157407,14.259009
77.175926,14.259009
77.194444,14.259009
77.212963,14.259009
77.231481,14.259009
77.25,14.259009
77.009259,14.277027
77.027778,14.277027
77.009259,14.225225
77.027778,14.225225
77.046296,14.225225
77.064815,14.225225
77.083333,14.225225
77.101852,14.225225
77.12037,14.225225
77.138889,14.225225
77.157407,14.225225
77.175926,14.225225
77.194444,14.225225
77.212963,14.225225
77.231481,14.225225
77.25,14.225225
77.009259,14.243242
77.027778,14.243242
77.046296,14.243242
77.064815,14.243242
77.083333,14.243242
77.101852,14.243242
77.12037,14.243242
77.138889,14.243242
77.157407,14.243242
77.175926,14.243242
77.464153,14.690217
77.482775,14.690217
77.5,14.690217
77.259311,14.708333
77.277933,14.708333
77.296555,14.708333
77.315177,14.708333
77.333799,14.708333
77.352421,14.708333
77.371043,14.708333
77.389665,14.708333
77.408287,14.708333
77.426909,14.708333
77.445531,14.708333
77.464153,14.708333
77.482775,14.708333
77.5,14.708333
77.259311,14.726449
77.277933,14.726449
77.296555,14.726449
77.315177,14.726449
77.333799,14.726449
77.352421,14.726449
77.371043,14.726449
77.027778,14.79529
77.046296,14.79529
77.064815,14.79529
77.083333,14.79529
77.101852,14.79529
77.12037,14.79529
77.138889,14.79529
77.157407,14.79529
77.175926,14.79529
77.194444,14.79529
77.212963,14.79529
77.231481,14.79529
77.25,14.79529
77.009259,14.813406
77.027778,14.813406
77.046296,14.813406
77.064815,14.813406
77.083333,14.813406
77.101852,14.813406
77.12037,14.813406
77.138889,14.813406
77.157407,14.813406
77.175926,14.813406
77.194444,14.813406
77.046296,14.277027
77.064815,14.277027
77.083333,14.277027
77.101852,14.277027
77.12037,14.277027
77.138889,14.277027
77.157407,14.277027
77.175926,14.277027
77.194444,14.277027
77.212963,14.277027
77.231481,14.277027
77.25,14.277027
77.009259,14.295045
77.027778,14.295045
77.046296,14.295045
77.064815,14.295045
77.083333,14.295045
77.101852,14.295045
77.12037,14.295045
77.138889,14.295045
77.157407,14.295045
77.175926,14.295045
77.194444,14.243242
77.212963,14.243242
77.231481,14.243242
77.25,14.243242
77.259311,14.759058
77.277933,14.759058
77.296555,14.759058
77.315177,14.759058
77.333799,14.759058
77.352421,14.759058
77.371043,14.759058
77.389665,14.759058
77.408287,14.759058
77.426909,14.759058
77.445531,14.759058
77.464153,14.759058
77.482775,14.759058
77.5,14.759058
77.259311,14.777174
77.277933,14.777174
77.296555,14.777174
77.315177,14.777174
77.333799,14.777174
77.5,14.277027
77.259311,14.295045
77.277933,14.295045
77.296555,14.295045
77.315177,14.295045
77.333799,14.295045
77.352421,14.295045
77.371043,14.295045
77.389665,14.295045
77.408287,14.295045
77.426909,14.295045
77.445531,14.295045
77.464153,14.295045
77.482775,14.295045
77.5,14.295045
77.259311,14.313063
77.277933,14.313063
77.296555,14.313063
77.315177,14.313063
77.333799,14.313063
77.352421,14.313063
77.371043,14.313063
77.389665,14.313063
77.408287,14.313063
77.212963,14.813406
77.231481,14.813406
77.25,14.813406
77.009259,14.831522
77.027778,14.831522
77.046296,14.831522
77.009259,14.759058
77.027778,14.759058
77.046296,14.759058
77.064815,14.759058
77.083333,14.759058
77.101852,14.759058
77.12037,14.759058
77.138889,14.759058
77.157407,14.759058
77.175926,14.759058
77.194444,14.759058
77.212963,14.759058
77.231481,14.759058
77.25,14.759058
77.009259,14.777174
77.027778,14.777174
77.046296,14.777174
77.064815,14.777174
77.194444,14.295045
77.212963,14.295045
77.231481,14.295045
77.25,14.295045
77.009259,14.313063
77.027778,14.313063
77.046296,14.313063
77.064815,14.313063
77.083333,14.313063
77.101852,14.313063
77.12037,14.313063
77.138889,14.313063
77.157407,14.313063
77.175926,14.313063
77.194444,14.313063
77.212963,14.313063
77.231481,14.313063
77.25,14.313063
77.009259,14.331081
77.027778,14.331081
77.046296,14.331081
77.064815,14.331081
77.352421,14.777174
77.371043,14.777174
77.389665,14.777174
77.408287,14.777174
77.426909,14.777174
77.445531,14.777174
77.464153,14.777174
77.482775,14.777174
77.5,14.79529
77.259311,14.79529
77.277933,14.79529
77.296555,14.79529
77.315177,14.79529
77.333799,14.79529
77.352421,14.79529
77.371043,14.79529
77.389665,14.79529
77.408287,14.79529
77.426909,14.79529
77.445531,14.79529
77.464153,14.79529
77.482775,14.79529
77.5,14.813406
77.389665,14.726449
77.408287,14.726449
77.426909,14.726449
77.445531,14.726449
77.464153,14.726449
77.482775,14.726449
77.5,14.726449
77.259311,14.744565
77.277933,14.744565
77.296555,14.744565
77.315177,14.744565
77.333799,14.744565
77.352421,14.744565
77.371043,14.744565
77.389665,14.744565
77.408287,14.744565
77.426909,14.744565
77.445531,14.744565
77.464153,14.744565
77.482775,14.744565
77.5,14.744565
77.259311,14.259009
77.277933,14.259009
77.296555,14.259009
77.083333,14.777174
77.101852,14.777174
77.12037,14.777174
77.138889,14.777174
77.157407,14.777174
77.175926,14.777174
77.064815,14.831522
77.083333,14.831522
77.101852,14.831522
77.12037,14.831522
77.138889,14.831522
77.157407,14.831522
77.175926,14.831522
77.194444,14.831522
77.212963,14.831522
77.231481,14.831522
77.25,14.831522
77.009259,14.849638
77.027778,14.849638
77.046296,14.849638
77.064815,14.849638
77.083333,14.849638
77.101852,14.849638
77.12037,14.849638
77.083333,14.331081
77.101852,14.331081
77.12037,14.331081
77.138889,14.331081
77.157407,14.331081
77.175926,14.331081
77.194444,14.331081
77.212963,14.331081
77.231481,14.331081
77.25,14.331081
77.009259,14.349099
77.027778,14.349099
77.046296,14.349099
77.064815,14.349099
77.083333,14.349099
77.101852,14.349099
77.12037,14.349099
77.138889,14.349099
77.157407,14.349099
77.175926,14.349099
77.194444,14.349099
77.212963,14.349099
77.259311,14.813406
77.277933,14.813406
77.296555,14.813406
77.315177,14.813406
77.333799,14.813406
77.352421,14.813406
77.371043,14.813406
77.389665,14.813406
77.408287,14.813406
77.426909,14.813406
77.445531,14.813406
77.464153,14.813406
77.482775,14.813406
77.5,14.831522
77.259311,14.831522
77.277933,14.831522
77.296555,14.831522
77.315177,14.831522
77.333799,14.831522
77.352421,14.831522
77.371043,14.831522
77.389665,14.831522
77.408287,14.831522
77.315177,14.259009
77.333799,14.259009
77.352421,14.259009
77.371043,14.259009
77.389665,14.259009
77.408287,14.259009
77.426909,14.259009
77.445531,14.259009
77.464153,14.259009
77.482775,14.259009
77.5,14.259009
77.259311,14.277027
77.277933,14.277027
77.296555,14.277027
77.315177,14.277027
77.333799,14.277027
77.352421,14.277027
77.371043,14.277027
77.389665,14.277027
77.408287,14.277027
77.426909,14.277027
77.445531,14.277027
77.464153,14.277027
77.482775,14.277027
77.138889,14.849638
77.157407,14.849638
77.175926,14.849638
77.194444,14.849638
77.212963,14.849638
77.231481,14.849638
77.25,14.849638
77.009259,14.867754
77.027778,14.867754
77.046296,14.867754
77.064815,14.867754
77.083333,14.867754
77.101852,14.867754
77.12037,14.867754
77.138889,14.867754
77.157407,14.867754
77.175926,14.867754
77.194444,14.867754
77.212963,14.867754
77.231481,14.867754
77.25,14.867754
77.009259,14.88587
77.027778,14.88587
77.046296,14.88587
77.231481,14.349099
77.25,14.349099
77.009259,14.367117
77.027778,14.367117
77.046296,14.367117
77.064815,14.045045
77.083333,14.045045
77.101852,14.045045
77.12037,14.045045
77.138889,14.045045
77.157407,14.045045
77.175926,14.045045
77.194444,14.045045
77.212963,14.045045
77.231481,14.045045
77.25,14.045045
77.009259,14.063063
77.027778,14.063063
77.046296,14.063063
77.064815,14.063063
77.083333,14.063063
77.101852,14.063063
77.12037,14.063063
77.138889,14.063063
77.426909,14.831522
77.445531,14.831522
77.464153,14.831522
77.482775,14.831522
77.5,14.849638
77.259311,14.849638
77.277933,14.849638
77.296555,14.849638
77.315177,14.849638
77.333799,14.849638
77.352421,14.849638
77.371043,14.849638
77.389665,14.849638
77.408287,14.849638
77.426909,14.849638
77.445531,14.849638
77.464153,14.849638
77.482775,14.849638
77.5,14.867754
77.259311,14.867754
77.277933,14.867754
77.296555,14.867754
77.315177,14.867754
77.426909,14.313063
77.445531,14.313063
77.464153,14.313063
77.482775,14.313063
77.5,14.313063
77.259311,14.331081
77.277933,14.331081
77.296555,14.331081
77.315177,14.331081
77.333799,14.331081
77.352421,14.331081
77.371043,14.331081
77.389665,14.331081
77.408287,14.331081
77.426909,14.331081
77.445531,14.331081
77.464153,14.331081
77.482775,14.331081
77.5,14.331081
77.259311,14.349099
77.277933,14.349099
77.296555,14.349099
77.315177,14.349099
77.333799,14.349099
77.064815,14.88587
77.083333,14.88587
77.101852,14.88587
77.12037,14.88587
77.138889,14.88587
77.157407,14.88587
77.175926,14.88587
77.194444,14.88587
77.212963,14.88587
77.231481,14.88587
77.25,14.88587
77.009259,14.903985
77.027778,14.903985
77.046296,14.903985
77.064815,14.903985
77.083333,14.903985
77.101852,14.903985
77.12037,14.903985
77.138889,14.903985
77.157407,14.903985
77.175926,14.903985
77.194444,14.903985
77.212963,14.903985
77.231481,14.903985
77.157407,14.063063
77.064815,14.367117
77.083333,14.367117
77.101852,14.367117
77.12037,14.367117
77.138889,14.367117
77.157407,14.367117
77.175926,14.367117
77.194444,14.367117
77.212963,14.367117
77.231481,14.367117
77.25,14.367117
77.009259,14.385233
77.027778,14.385233
77.046296,14.385233
77.064815,14.385233
77.083333,14.385233
77.101852,14.385233
77.12037,14.385233
77.138889,14.385233
77.157407,14.385233
77.175926,14.385233
77.333799,14.867754
77.352421,14.867754
77.371043,14.867754
77.389665,14.867754
77.408287,14.867754
77.426909,14.867754
77.445531,14.867754
77.464153,14.867754
77.482775,14.867754
77.5,14.88587
77.259311,14.88587
77.277933,14.88587
77.296555,14.88587
77.315177,14.88587
77.333799,14.88587
77.352421,14.88587
77.371043,14.88587
77.389665,14.88587
77.408287,14.88587
77.426909,14.88587
77.445531,14.88587
77.464153,14.88587
77.482775,14.88587
77.25,14.903985
77.009259,14.922101
77.027778,14.922101
77.046296,14.922101
77.064815,14.922101
77.083333,14.922101
77.101852,14.922101
77.12037,14.922101
77.138889,14.922101
77.157407,14.922101
77.175926,14.922101
77.194444,14.922101
77.212963,14.922101
77.231481,14.922101
77.25,14.922101
77.009259,14.940217
77.027778,14.940217
77.046296,14.940217
77.064815,14.940217
77.083333,14.940217
77.101852,14.940217
77.12037,14.940217
77.138889,14.940217
77.157407,14.940217
77.212963,14.403153
77.194444,14.385233
77.212963,14.385233
77.231481,14.385233
77.25,14.385233
77.009259,14.403153
77.027778,14.403153
77.046296,14.403153
77.064815,14.403153
77.083333,14.403153
77.101852,14.403153
77.12037,14.403153
77.138889,14.403153
77.157407,14.403153
77.175926,14.403153
77.194444,14.403153
77.231481,14.403153
77.25,14.403153
77.009259,14.421169
77.027778,14.421169
77.046296,14.421169
77.064815,14.421169
77.083333,14.421169
77.5,14.903985
77.259311,14.903985
77.277933,14.903985
77.296555,14.903985
77.315177,14.903985
77.333799,14.903985
77.352421,14.903985
77.371043,14.903985
77.389665,14.903985
77.408287,14.903985
77.426909,14.903985
77.445531,14.903985
77.464153,14.903985
77.482775,14.903985
77.5,14.922101
77.259311,14.922101
77.277933,14.922101
77.296555,14.922101
77.315177,14.922101
77.333799,14.922101
77.352421,14.922101
77.371043,14.922101
77.389665,14.922101
77.175926,14.940217
77.194444,14.940217
77.212963,14.940217
77.231481,14.940217
77.25,14.940217
77.009259,14.958333
77.027778,14.958333
77.046296,14.958333
77.064815,14.958333
77.083333,14.958333
77.101852,14.958333
77.12037,14.958333
77.138889,14.958333
77.157407,14.958333
77.175926,14.958333
77.194444,14.958333
77.212963,14.958333
77.231481,14.958333
77.25,14.958333
77.009259,14.976449
77.027778,14.976449
77.046296,14.976449
77.064815,14.976449
77.083333,14.976449
77.101852,14.421169
77.12037,14.421169
77.138889,14.421169
77.157407,14.421169
77.175926,14.421169
77.194444,14.421169
77.212963,14.421169
77.231481,14.421169
77.25,14.421169
77.009259,14.439189
77.027778,14.439189
77.046296,14.439189
77.064815,14.439189
77.083333,14.439189
77.101852,14.439189
77.12037,14.439189
77.138889,14.439189
77.157407,14.439189
77.175926,14.439189
77.194444,14.439189
77.212963,14.439189
77.231481,14.439189
77.25,14.439189
77.408287,14.922101
77.426909,14.922101
77.445531,14.922101
77.464153,14.922101
77.482775,14.922101
77.5,14.940217
77.259311,14.940217
77.277933,14.940217
77.296555,14.940217
77.315177,14.940217
77.333799,14.940217
77.352421,14.940217
77.371043,14.940217
77.389665,14.940217
77.408287,14.940217
77.426909,14.940217
77.445531,14.940217
77.464153,14.940217
77.482775,14.940217
77.5,14.958333
77.259311,14.958333
77.277933,14.958333
77.296555,14.958333
77.101852,14.976449
77.12037,14.976449
77.138889,14.976449
77.157407,14.976449
77.175926,14.976449
77.194444,14.976449
77.212963,14.976449
77.231481,14.976449
77.25,14.976449
77.009259,14.994566
77.027778,14.994566
77.046296,14.994566
77.064815,14.994566
77.083333,14.994566
77.101852,14.994566
77.12037,14.994566
77.138889,14.994566
77.157407,14.994566
77.175926,14.994566
77.194444,14.994566
77.212963,14.994566
77.231481,14.994566
77.25,14.994566
77.009259,14.509009
77.009259,14.457207
77.027778,14.457207
77.046296,14.457207
77.064815,14.457207
77.083333,14.457207
77.101852,14.457207
77.12037,14.457207
77.138889,14.457207
77.157407,14.457207
77.175926,14.457207
77.194444,14.457207
77.212963,14.457207
77.231481,14.457207
77.25,14.457207
77.009259,14.475225
77.027778,14.475225
77.046296,14.475225
77.064815,14.475225
77.083333,14.475225
77.101852,14.475225
77.12037,14.475225
77.138889,14.475225
77.157407,14.475225
77.315177,14.958333
77.333799,14.777174
77.352421,14.958333
77.371043,14.958333
77.389665,14.958333
77.408287,14.958333
77.426909,14.958333
77.445531,14.958333
77.464153,14.958333
77.482775,14.958333
77.5,14.958333
77.259311,14.976449
77.277933,14.976449
77.296555,14.976449
77.315177,14.976449
77.333799,14.976449
77.352421,14.976449
77.371043,14.976449
77.389665,14.976449
77.408287,14.976449
77.426909,14.976449
77.445531,14.976449
77.464153,14.976449
77.027778,14.509009
77.046296,14.509009
77.064815,14.509009
77.083333,14.509009
77.101852,14.509009
77.12037,14.509009
77.138889,14.509009
77.157407,14.509009
77.175926,14.509009
77.194444,14.509009
77.212963,14.509009
77.231481,14.509009
77.25,14.509009
77.009259,14.527027
77.027778,14.527027
77.046296,14.527027
77.064815,14.527027
77.083333,14.527027
77.101852,14.527027
77.12037,14.527027
77.138889,14.527027
77.157407,14.527027
77.175926,14.527027
77.194444,14.527027
77.175926,14.475225
77.194444,14.475225
77.212963,14.475225
77.231481,14.475225
77.25,14.475225
77.009259,14.493242
77.027778,14.493242
77.046296,14.493242
77.064815,14.493242
77.083333,14.493242
77.101852,14.493242
77.12037,14.493242
77.138889,14.493242
77.157407,14.493242
77.175926,14.493242
77.194444,14.493242
77.212963,14.493242
77.231481,14.493242
77.25,14.493242
77.009259,14.009009
77.027778,14.009009
77.046296,14.009009
77.064815,14.009009
77.482775,14.976449
77.5,14.976449
77.259311,14.994565
77.277933,14.994565
77.296555,14.994565
77.315177,14.994565
77.333799,14.994565
77.352421,14.994565
77.371043,14.994565
77.389665,14.994565
77.408287,14.994565
77.426909,14.994565
77.445531,14.994565
77.464153,14.994565
77.482775,14.994565
77.5,14.994565
77.259311,14.509058
77.277933,14.509058
77.296555,14.509058
77.315177,14.509058
77.333799,14.509058
77.352421,14.509058
77.371043,14.509058
77.212963,14.527027
77.231481,14.527027
77.25,14.527027
77.009259,14.545045
77.027778,14.545045
77.046296,14.545045
77.064815,14.545045
77.083333,14.545045
77.101852,14.545045
77.12037,14.545045
77.138889,14.545045
77.157407,14.545045
77.175926,14.545045
77.194444,14.545045
77.212963,14.545045
77.231481,14.545045
77.25,14.545045
77.009259,14.563063
77.027778,14.563063
77.046296,14.563063
77.064815,14.563063
77.083333,14.563063
77.101852,14.563063
77.12037,14.563063
77.083333,14.009009
77.101852,14.009009
77.12037,14.009009
77.138889,14.009009
77.157407,14.009009
77.175926,14.009009
77.194444,14.009009
77.212963,14.009009
77.231481,14.009009
77.25,14.009009
77.009259,14.027027
77.027778,14.027027
77.046296,14.027027
77.064815,14.027027
77.083333,14.027027
77.101852,14.027027
77.12037,14.027027
77.138889,14.027027
77.157407,14.027027
77.175926,14.027027
77.194444,14.027027
77.212963,14.027027
77.231481,14.027027
77.25,14.027027
77.389665,14.509058
77.408287,14.509058
77.426909,14.509058
77.445531,14.509058
77.464153,14.509058
77.482775,14.509058
77.5,14.509058
77.259311,14.527174
77.277933,14.527174
77.296555,14.527174
77.315177,14.527174
77.333799,14.527174
77.352421,14.527174
77.371043,14.527174
77.389665,14.527174
77.408287,14.527174
77.426909,14.527174
77.445531,14.527174
77.464153,14.527174
77.482775,14.527174
77.5,14.527174
77.259311,14.54529
77.277933,14.54529
77.296555,14.54529
77.138889,14.563063
77.157407,14.563063
77.175926,14.563063
77.194444,14.563063
77.212963,14.563063
77.231481,14.563063
77.25,14.563063
77.009259,14.581081
77.027778,14.581081
77.046296,14.581081
77.064815,14.581081
77.083333,14.581081
77.101852,14.581081
77.12037,14.581081
77.138889,14.581081
77.157407,14.581081
77.175926,14.581081
77.194444,14.581081
77.212963,14.581081
77.231481,14.581081
77.25,14.581081
77.009259,14.599099
77.027778,14.599099
77.046296,14.599099
77.009259,14.045045
77.027778,14.045045
77.046296,14.045045
77.175926,14.063063
77.194444,14.063063
77.212963,14.063063
77.231481,14.063063
77.25,14.063063
77.009259,14.081081
77.027778,14.081081
77.046296,14.081081
77.064815,14.081081
77.083333,14.081081
77.101852,14.081081
77.12037,14.081081
77.138889,14.081081
77.157407,14.081081
77.175926,14.081081
77.194444,14.081081
77.212963,14.081081
77.231481,14.081081
77.25,14.081081
77.009259,14.099099
77.027778,14.099099
77.315177,14.54529
77.333799,14.54529
77.352421,14.54529
77.371043,14.54529
77.389665,14.54529
77.408287,14.54529
77.426909,14.54529
77.445531,14.54529
77.464153,14.54529
77.482775,14.54529
77.5,14.54529
77.259311,14.563406
77.277933,14.563406
77.296555,14.563406
77.315177,14.563406
77.333799,14.563406
77.352421,14.563406
77.371043,14.563406
77.389665,14.563406
77.408287,14.563406
77.426909,14.563406
77.445531,14.563406
77.464153,14.563406
77.482775,14.563406
77.064815,14.599099
77.083333,14.599099
77.101852,14.599099
77.12037,14.599099
77.138889,14.599099
77.157407,14.599099
77.175926,14.599099
77.194444,14.599099
77.212963,14.599099
77.231481,14.599099
77.25,14.599099
77.009259,14.617117
77.027778,14.617117
77.046296,14.617117
77.064815,14.617117
77.083333,14.617117
77.101852,14.617117
77.12037,14.617117
77.138889,14.617117
77.157407,14.617117
77.175926,14.617117
77.194444,14.617117
77.212963,14.617117
77.231481,14.617117
77.046296,14.099099
77.064815,14.099099
77.083333,14.099099
77.101852,14.099099
77.12037,14.099099
77.138889,14.099099
77.157407,14.099099
77.175926,14.099099
77.194444,14.099099
77.212963,14.099099
77.231481,14.099099
77.25,14.099099
77.009259,14.117117
77.027778,14.117117
77.046296,14.117117
77.064815,14.117117
77.083333,14.117117
77.101852,14.117117
77.12037,14.117117
77.138889,14.117117
77.157407,14.117117
77.175926,14.117117
77.194444,14.117117
77.212963,14.117117
77.5,14.563406
77.259311,14.581522
77.277933,14.581522
77.296555,14.581522
77.315177,14.581522
77.333799,14.581522
77.352421,14.581522
77.371043,14.581522
77.389665,14.581522
77.408287,14.581522
77.426909,14.581522
77.445531,14.581522
77.464153,14.581522
77.482775,14.581522
77.5,14.581522
77.259311,14.599638
77.277933,14.599638
77.296555,14.599638
77.315177,14.599638
77.333799,14.599638
77.352421,14.599638
77.371043,14.599638
77.389665,14.599638
77.408287,14.599638
77.25,14.617117
77.009259,14.635135
77.027778,14.635135
77.046296,14.635135
77.064815,14.635135
77.083333,14.635135
77.101852,14.635135
77.12037,14.635135
77.138889,14.635135
77.157407,14.635135
77.175926,14.635135
77.194444,14.635135
77.212963,14.635135
77.231481,14.635135
77.25,14.635135
77.009259,14.653153
77.027778,14.653153
77.046296,14.653153
77.064815,14.653153
77.083333,14.653153
77.101852,14.653153
77.12037,14.653153
